evidence_status,amplitude_m,speed_m_s,regen_limit_w,spacing_m,offset_fraction,reference_battery_wh,coarse_battery_wh,signed_difference_wh,signed_difference_pct,grade_rmse_percentage_points,reference_peak_wheel_w,coarse_peak_wheel_w,reference_gravity_wh,coarse_gravity_wh,reference_recovered_wh,coarse_recovered_wh,reference_road_length_m,coarse_road_length_m,reference_duration_s,coarse_duration_s,reference_balance_residual_wh,coarse_balance_residual_wh
synthetic,0.000000000,25.000000000,5000.000000000,30.000000000,0.250000000,177.881850123,177.881850123,-0.000000000,-0.000000000,0.000000000,11736.874798285,11736.874798285,24.516625000,24.516625000,0.000000000,0.000000000,1200.014999906,1200.014999906,48.000599996,48.000599996,-0.000000000,0.000000000
synthetic,0.000000000,25.000000000,5000.000000000,30.000000000,0.500000000,177.881850123,177.881850123,-0.000000000,-0.000000000,0.000000000,11736.874798285,11736.874798285,24.516625000,24.516625000,0.000000000,0.000000000,1200.014999906,1200.014999906,48.000599996,48.000599996,-0.000000000,0.000000000
synthetic,0.000000000,25.000000000,5000.000000000,30.000000000,0.750000000,177.881850123,177.881850123,-0.000000000,-0.000000000,0.000000000,11736.874798285,11736.874798285,24.516625000,24.516625000,0.000000000,0.000000000,1200.014999906,1200.014999906,48.000599996,48.000599996,-0.000000000,0.000000000
synthetic,0.000000000,25.000000000,20000.000000000,5.000000000,0.000000000,177.881850123,177.881850123,-0.000000000,-0.000000000,0.000000000,11736.874798285,11736.874798285,24.516625000,24.516625000,0.000000000,0.000000000,1200.014999906,1200.014999906,48.000599996,48.000599996,-0.000000000,0.000000000
synthetic,0.000000000,25.000000000,20000.000000000,5.000000000,0.250000000,177.881850123,177.881850123,-0.000000000,-0.000000000,0.000000000,11736.874798285,11736.874798285,24.516625000,24.516625000,0.000000000,0.000000000,1200.014999906,1200.014999906,48.000599996,48.000599996,-0.000000000,0.000000000
synthetic,0.000000000,25.000000000,20000.000000000,5.000000000,0.500000000,177.881850123,177.881850123,-0.000000000,-0.000000000,0.000000000,11736.874798285,11736.874798285,24.516625000,24.516625000,0.000000000,0.000000000,1200.014999906,1200.014999906,48.000599996,48.000599996,-0.000000000,0.000000000
synthetic,0.000000000,25.000000000,20000.000000000,5.000000000,0.750000000,177.881850123,177.881850123,-0.000000000,-0.000000000,0.000000000,11736.874798285,11736.874798285,24.516625000,24.516625000,0.000000000,0.000000000,1200.014999906,1200.014999906,48.000599996,48.000599996,-0.000000000,0.000000000
synthetic,0.000000000,25.000000000,20000.000000000,10.000000000,0.000000000,177.881850123,177.881850123,-0.000000000,-0.000000000,0.000000000,11736.874798285,11736.874798285,24.516625000,24.516625000,0.000000000,0.000000000,1200.014999906,1200.014999906,48.000599996,48.000599996,-0.000000000,0.000000000
synthetic,0.000000000,25.000000000,20000.000000000,10.000000000,0.250000000,177.881850123,177.881850123,-0.000000000,-0.000000000,0.000000000,11736.874798285,11736.874798285,24.516625000,24.516625000,0.000000000,0.000000000,1200.014999906,1200.014999906,48.000599996,48.000599996,-0.000000000,0.000000000
synthetic,0.000000000,25.000000000,20000.000000000,10.000000000,0.500000000,177.881850123,177.881850123,-0.000000000,-0.000000000,0.000000000,11736.874798285,11736.874798285,24.516625000,24.516625000,0.000000000,0.000000000,1200.014999906,1200.014999906,48.000599996,48.000599996,-0.000000000,0.000000000
synthetic,0.000000000,25.000000000,20000.000000000,10.000000000,0.750000000,177.881850123,177.881850123,-0.000000000,-0.000000000,0.000000000,11736.874798285,11736.874798285,24.516625000,24.516625000,0.000000000,0.000000000,1200.014999906,1200.014999906,48.000599996,48.000599996,-0.000000000,0.000000000
synthetic,0.000000000,25.000000000,20000.000000000,30.000000000,0.000000000,177.881850123,177.881850123,-0.000000000,-0.000000000,0.000000000,11736.874798285,11736.874798285,24.516625000,24.516625000,0.000000000,0.000000000,1200.014999906,1200.014999906,48.000599996,48.000599996,-0.000000000,0.000000000
synthetic,0.000000000,25.000000000,20000.000000000,30.000000000,0.250000000,177.881850123,177.881850123,-0.000000000,-0.000000000,0.000000000,11736.874798285,11736.874798285,24.516625000,24.516625000,0.000000000,0.000000000,1200.014999906,1200.014999906,48.000599996,48.000599996,-0.000000000,0.000000000
synthetic,0.000000000,25.000000000,20000.000000000,30.000000000,0.500000000,177.881850123,177.881850123,-0.000000000,-0.000000000,0.000000000,11736.874798285,11736.874798285,24.516625000,24.516625000,0.000000000,0.000000000,1200.014999906,1200.014999906,48.000599996,48.000599996,-0.000000000,0.000000000
synthetic,0.000000000,25.000000000,20000.000000000,30.000000000,0.750000000,177.881850123,177.881850123,-0.000000000,-0.000000000,0.000000000,11736.874798285,11736.874798285,24.516625000,24.516625000,0.000000000,0.000000000,1200.014999906,1200.014999906,48.000599996,48.000599996,-0.000000000,0.000000000
synthetic,0.250000000,8.000000000,0.000000000,5.000000000,0.000000000,133.118876479,130.865719682,-2.253156796,-1.692590004,0.623058138,7438.339083046,6959.669700696,24.516625000,24.516625000,0.000000000,0.000000000,1200.493347613,1200.470070567,150.061668452,150.058758821,-0.000000000,0.000000000
synthetic,0.250000000,8.000000000,0.000000000,5.000000000,0.250000000,133.118876479,131.542664466,-1.576212013,-1.184063488,0.632125916,7438.339083046,7412.245358022,24.516625000,24.516625000,0.000000000,0.000000000,1200.493347613,1200.470072600,150.061668452,150.058759075,-0.000000000,0.000000000
synthetic,0.250000000,8.000000000,0.000000000,5.000000000,0.500000000,133.118876479,132.399570254,-0.719306225,-0.540348780,0.623058138,7438.339083046,7319.709102129,24.516625000,24.516625000,0.000000000,0.000000000,1200.493347613,1200.470070567,150.061668452,150.058758821,-0.000000000,0.000000000
synthetic,0.250000000,8.000000000,0.000000000,5.000000000,0.750000000,133.118876479,131.542664466,-1.576212013,-1.184063488,0.632111587,7438.339083046,7412.245358022,24.516625000,24.516625000,0.000000000,0.000000000,1200.493347613,1200.470072600,150.061668452,150.058759075,-0.000000000,0.000000000
synthetic,0.250000000,8.000000000,0.000000000,10.000000000,0.000000000,133.118876479,126.187698749,-6.931177729,-5.206757984,1.213250621,7438.339083046,5744.848304546,24.516625000,24.516625000,0.000000000,0.000000000,1200.493347613,1200.405111643,150.061668452,150.050638955,-0.000000000,-0.000000000
synthetic,0.250000000,8.000000000,0.000000000,10.000000000,0.250000000,133.118876479,126.603628221,-6.515248258,-4.894308328,1.212849514,7438.339083046,7319.709102129,24.516625000,24.516625000,0.000000000,0.000000000,1200.493347613,1200.405140588,150.061668452,150.050642573,-0.000000000,0.000000000
synthetic,0.250000000,8.000000000,0.000000000,10.000000000,0.500000000,133.118876479,129.030827857,-4.088048621,-3.070975905,1.213250621,7438.339083046,6959.669700696,24.516625000,24.516625000,0.000000000,0.000000000,1200.493347613,1200.405053126,150.061668452,150.050631641,-0.000000000,-0.000000000
synthetic,0.250000000,8.000000000,0.000000000,10.000000000,0.750000000,133.118876479,126.603628221,-6.515248258,-4.894308328,1.212849514,7438.339083046,7319.709102129,24.516625000,24.516625000,0.000000000,0.000000000,1200.493347613,1200.405140588,150.061668452,150.050642573,-0.000000000,0.000000000
synthetic,0.250000000,8.000000000,0.000000000,30.000000000,0.000000000,133.118876479,103.660325014,-29.458551464,-22.129507282,2.669637135,7438.339083046,3601.963828249,24.516625000,24.516625000,0.000000000,0.000000000,1200.493347613,1200.065896450,150.061668452,150.008237056,-0.000000000,0.000000000
synthetic,0.250000000,8.000000000,0.000000000,30.000000000,0.250000000,133.118876479,103.660400008,-29.458476471,-22.129450946,2.656790473,7438.339083046,6394.462081166,24.516625000,24.516625000,0.000000000,0.000000000,1200.493347613,1200.069998741,150.061668452,150.008749843,-0.000000000,0.000000000
synthetic,0.250000000,8.000000000,0.000000000,30.000000000,0.500000000,133.118876479,103.660325001,-29.458551477,-22.129507292,2.669637135,7438.339083046,4007.825709805,24.516625000,24.516625000,0.000000000,0.000000000,1200.493347613,1200.065895727,150.061668452,150.008236966,-0.000000000,0.000000000
synthetic,0.250000000,8.000000000,0.000000000,30.000000000,0.750000000,133.118876479,103.660400008,-29.458476471,-22.129450946,2.656790473,7438.339083046,6394.462081166,24.516625000,24.516625000,0.000000000,0.000000000,1200.493347613,1200.069998741,150.061668452,150.008749843,-0.000000000,0.000000000
synthetic,0.250000000,8.000000000,5000.000000000,5.000000000,0.000000000,115.890195165,114.954886163,-0.935309002,-0.807064826,0.623058138,7438.339083046,6959.669700696,24.516625000,24.516625000,17.228681313,15.910833519,1200.493347613,1200.470070567,150.061668452,150.058758821,-0.000000000,0.000000000
synthetic,0.250000000,8.000000000,5000.000000000,5.000000000,0.250000000,115.890195165,115.235818270,-0.654376895,-0.564652510,0.632125916,7438.339083046,7412.245358022,24.516625000,24.516625000,17.228681313,16.306846196,1200.493347613,1200.470072600,150.061668452,150.058759075,-0.000000000,0.000000000
synthetic,0.250000000,8.000000000,5000.000000000,5.000000000,0.500000000,115.890195165,115.591434150,-0.298761015,-0.257796628,0.623058138,7438.339083046,7319.709102129,24.516625000,24.516625000,17.228681313,16.808136104,1200.493347613,1200.470070567,150.061668452,150.058758821,-0.000000000,0.000000000
synthetic,0.250000000,8.000000000,5000.000000000,5.000000000,0.750000000,115.890195165,115.235818270,-0.654376895,-0.564652510,0.632111587,7438.339083046,7412.245358022,24.516625000,24.516625000,17.228681313,16.306846196,1200.493347613,1200.470072600,150.061668452,150.058759075,-0.000000000,0.000000000
synthetic,0.250000000,8.000000000,5000.000000000,10.000000000,0.000000000,115.890195165,113.012812785,-2.877382380,-2.482852303,1.213250621,7438.339083046,5744.848304546,24.516625000,24.516625000,17.228681313,13.174885964,1200.493347613,1200.405111643,150.061668452,150.050638955,-0.000000000,-0.000000000
synthetic,0.250000000,8.000000000,5000.000000000,10.000000000,0.250000000,115.890195165,113.185423825,-2.704771340,-2.333908694,1.212849514,7438.339083046,7319.709102129,24.516625000,24.516625000,17.228681313,13.418204395,1200.493347613,1200.405140588,150.061668452,150.050642573,-0.000000000,-0.000000000
synthetic,0.250000000,8.000000000,5000.000000000,10.000000000,0.500000000,115.890195165,114.192710739,-1.697484426,-1.464735152,1.213250621,7438.339083046,6959.669700696,24.516625000,24.516625000,17.228681313,14.838117118,1200.493347613,1200.405053126,150.061668452,150.050631641,-0.000000000,-0.000000000
synthetic,0.250000000,8.000000000,5000.000000000,10.000000000,0.750000000,115.890195165,113.185423825,-2.704771340,-2.333908694,1.212849514,7438.339083046,7319.709102129,24.516625000,24.516625000,17.228681313,13.418204395,1200.493347613,1200.405140588,150.061668452,150.050642573,-0.000000000,-0.000000000
synthetic,0.250000000,8.000000000,5000.000000000,30.000000000,0.000000000,115.890195165,103.660325014,-12.229870151,-10.552980892,2.669637135,7438.339083046,3601.963828249,24.516625000,24.516625000,17.228681313,0.000000000,1200.493347613,1200.065896450,150.061668452,150.008237056,-0.000000000,0.000000000
synthetic,0.250000000,8.000000000,5000.000000000,30.000000000,0.250000000,115.890195165,103.660400008,-12.229795158,-10.552916181,2.656790473,7438.339083046,6394.462081166,24.516625000,24.516625000,17.228681313,0.000000000,1200.493347613,1200.069998741,150.061668452,150.008749843,-0.000000000,0.000000000
synthetic,0.250000000,8.000000000,5000.000000000,30.000000000,0.500000000,115.890195165,103.660325001,-12.229870164,-10.552980903,2.669637135,7438.339083046,4007.825709805,24.516625000,24.516625000,17.228681313,0.000000000,1200.493347613,1200.065895727,150.061668452,150.008236966,-0.000000000,0.000000000
synthetic,0.250000000,8.000000000,5000.000000000,30.000000000,0.750000000,115.890195165,103.660400008,-12.229795158,-10.552916181,2.656790473,7438.339083046,6394.462081166,24.516625000,24.516625000,17.228681313,0.000000000,1200.493347613,1200.069998741,150.061668452,150.008749843,-0.000000000,0.000000000
synthetic,0.250000000,8.000000000,20000.000000000,5.000000000,0.000000000,115.890195165,114.954886163,-0.935309002,-0.807064826,0.623058138,7438.339083046,6959.669700696,24.516625000,24.516625000,17.228681313,15.910833519,1200.493347613,1200.470070567,150.061668452,150.058758821,-0.000000000,0.000000000
synthetic,0.250000000,8.000000000,20000.000000000,5.000000000,0.250000000,115.890195165,115.235818270,-0.654376895,-0.564652510,0.632125916,7438.339083046,7412.245358022,24.516625000,24.516625000,17.228681313,16.306846196,1200.493347613,1200.470072600,150.061668452,150.058759075,-0.000000000,0.000000000
synthetic,0.250000000,8.000000000,20000.000000000,5.000000000,0.500000000,115.890195165,115.591434150,-0.298761015,-0.257796628,0.623058138,7438.339083046,7319.709102129,24.516625000,24.516625000,17.228681313,16.808136104,1200.493347613,1200.470070567,150.061668452,150.058758821,-0.000000000,0.000000000
synthetic,0.250000000,8.000000000,20000.000000000,5.000000000,0.750000000,115.890195165,115.235818270,-0.654376895,-0.564652510,0.632111587,7438.339083046,7412.245358022,24.516625000,24.516625000,17.228681313,16.306846196,1200.493347613,1200.470072600,150.061668452,150.058759075,-0.000000000,0.000000000
synthetic,0.250000000,8.000000000,20000.000000000,10.000000000,0.000000000,115.890195165,113.012812785,-2.877382380,-2.482852303,1.213250621,7438.339083046,5744.848304546,24.516625000,24.516625000,17.228681313,13.174885964,1200.493347613,1200.405111643,150.061668452,150.050638955,-0.000000000,-0.000000000
synthetic,0.250000000,8.000000000,20000.000000000,10.000000000,0.250000000,115.890195165,113.185423825,-2.704771340,-2.333908694,1.212849514,7438.339083046,7319.709102129,24.516625000,24.516625000,17.228681313,13.418204395,1200.493347613,1200.405140588,150.061668452,150.050642573,-0.000000000,-0.000000000
synthetic,0.250000000,8.000000000,20000.000000000,10.000000000,0.500000000,115.890195165,114.192710739,-1.697484426,-1.464735152,1.213250621,7438.339083046,6959.669700696,24.516625000,24.516625000,17.228681313,14.838117118,1200.493347613,1200.405053126,150.061668452,150.050631641,-0.000000000,-0.000000000
synthetic,0.250000000,8.000000000,20000.000000000,10.000000000,0.750000000,115.890195165,113.185423825,-2.704771340,-2.333908694,1.212849514,7438.339083046,7319.709102129,24.516625000,24.516625000,17.228681313,13.418204395,1200.493347613,1200.405140588,150.061668452,150.050642573,-0.000000000,-0.000000000
synthetic,0.250000000,8.000000000,20000.000000000,30.000000000,0.000000000,115.890195165,103.660325014,-12.229870151,-10.552980892,2.669637135,7438.339083046,3601.963828249,24.516625000,24.516625000,17.228681313,0.000000000,1200.493347613,1200.065896450,150.061668452,150.008237056,-0.000000000,0.000000000
synthetic,0.250000000,8.000000000,20000.000000000,30.000000000,0.250000000,115.890195165,103.660400008,-12.229795158,-10.552916181,2.656790473,7438.339083046,6394.462081166,24.516625000,24.516625000,17.228681313,0.000000000,1200.493347613,1200.069998741,150.061668452,150.008749843,-0.000000000,0.000000000
synthetic,0.250000000,8.000000000,20000.000000000,30.000000000,0.500000000,115.890195165,103.660325001,-12.229870164,-10.552980903,2.669637135,7438.339083046,4007.825709805,24.516625000,24.516625000,17.228681313,0.000000000,1200.493347613,1200.065895727,150.061668452,150.008236966,-0.000000000,0.000000000
synthetic,0.250000000,8.000000000,20000.000000000,30.000000000,0.750000000,115.890195165,103.660400008,-12.229795158,-10.552916181,2.656790473,7438.339083046,6394.462081166,24.516625000,24.516625000,17.228681313,0.000000000,1200.493347613,1200.069998741,150.061668452,150.008749843,-0.000000000,0.000000000
synthetic,0.250000000,15.000000000,0.000000000,5.000000000,0.000000000,143.003053930,141.120070991,-1.882982940,-1.316743166,0.623058138,14908.357655712,14010.852563805,24.516625000,24.516625000,0.000000000,0.000000000,1200.493347613,1200.470070567,80.032889841,80.031338038,-0.000000000,0.000000000
synthetic,0.250000000,15.000000000,0.000000000,5.000000000,0.250000000,143.003053930,141.716125982,-1.286927948,-0.899930395,0.632125916,14908.357655712,14859.431921291,24.516625000,24.516625000,0.000000000,0.000000000,1200.493347613,1200.470072600,80.032889841,80.031338173,-0.000000000,0.000000000
synthetic,0.250000000,15.000000000,0.000000000,5.000000000,0.500000000,143.003053930,141.649477424,-1.353576506,-0.946536783,0.623058138,14908.357655712,14685.926441493,24.516625000,24.516625000,0.000000000,0.000000000,1200.493347613,1200.470070567,80.032889841,80.031338038,-0.000000000,0.000000000
synthetic,0.250000000,15.000000000,0.000000000,5.000000000,0.750000000,143.003053930,141.716125982,-1.286927948,-0.899930395,0.632111587,14908.357655712,14859.431921291,24.516625000,24.516625000,0.000000000,0.000000000,1200.493347613,1200.470072600,80.032889841,80.031338173,-0.000000000,0.000000000
synthetic,0.250000000,15.000000000,0.000000000,10.000000000,0.000000000,143.003053930,134.062051226,-8.941002705,-6.252315918,1.213250621,14908.357655712,11733.062446024,24.516625000,24.516625000,0.000000000,0.000000000,1200.493347613,1200.405111643,80.032889841,80.027007443,-0.000000000,-0.000000000
synthetic,0.250000000,15.000000000,0.000000000,10.000000000,0.250000000,143.003053930,137.340818589,-5.662235341,-3.959520573,1.212849514,14908.357655712,14685.926441493,24.516625000,24.516625000,0.000000000,0.000000000,1200.493347613,1200.405140588,80.032889841,80.027009373,-0.000000000,-0.000000000
synthetic,0.250000000,15.000000000,0.000000000,10.000000000,0.500000000,143.003053930,141.005764717,-1.997289213,-1.396675916,1.213250621,14908.357655712,14010.852563805,24.516625000,24.516625000,0.000000000,0.000000000,1200.493347613,1200.405053126,80.032889841,80.027003542,-0.000000000,0.000000000
synthetic,0.250000000,15.000000000,0.000000000,10.000000000,0.750000000,143.003053930,137.340818589,-5.662235341,-3.959520573,1.212849514,14908.357655712,14685.926441492,24.516625000,24.516625000,0.000000000,0.000000000,1200.493347613,1200.405140588,80.032889841,80.027009373,-0.000000000,0.000000000
synthetic,0.250000000,15.000000000,0.000000000,30.000000000,0.000000000,143.003053930,121.568021301,-21.435032629,-14.989213195,2.669637135,14908.357655712,7715.154052966,24.516625000,24.516625000,0.000000000,0.000000000,1200.493347613,1200.065896450,80.032889841,80.004393097,-0.000000000,0.000000000
synthetic,0.250000000,15.000000000,0.000000000,30.000000000,0.250000000,143.003053930,121.568157510,-21.434896420,-14.989117946,2.656790473,14908.357655712,12951.088277187,24.516625000,24.516625000,0.000000000,0.000000000,1200.493347613,1200.069998741,80.032889841,80.004666583,-0.000000000,-0.000000000
synthetic,0.250000000,15.000000000,0.000000000,30.000000000,0.500000000,143.003053930,121.568021277,-21.435032653,-14.989213212,2.669637135,14908.357655712,8476.145080884,24.516625000,24.516625000,0.000000000,0.000000000,1200.493347613,1200.065895727,80.032889841,80.004393048,-0.000000000,0.000000000
synthetic,0.250000000,15.000000000,0.000000000,30.000000000,0.750000000,143.003053930,121.568157510,-21.434896420,-14.989117946,2.656790473,14908.357655712,12951.088277186,24.516625000,24.516625000,0.000000000,0.000000000,1200.493347613,1200.069998741,80.032889841,80.004666583,-0.000000000,0.000000000
synthetic,0.250000000,15.000000000,5000.000000000,5.000000000,0.000000000,130.471862580,129.689972531,-0.781890049,-0.599278675,0.623058138,14908.357655712,14010.852563805,24.516625000,24.516625000,12.531191350,11.430098460,1200.493347613,1200.470070567,80.032889841,80.031338038,-0.000000000,0.000000000
synthetic,0.250000000,15.000000000,5000.000000000,5.000000000,0.250000000,130.471862580,129.937335392,-0.534527188,-0.409687712,0.632125916,14908.357655712,14859.431921291,24.516625000,24.516625000,12.531191350,11.778790590,1200.493347613,1200.470072600,80.032889841,80.031338173,-0.000000000,0.000000000
synthetic,0.250000000,15.000000000,5000.000000000,5.000000000,0.500000000,130.471862580,129.909676201,-0.562186379,-0.430887065,0.623058138,14908.357655712,14685.926441493,24.516625000,24.516625000,12.531191350,11.739801223,1200.493347613,1200.470070567,80.032889841,80.031338038,-0.000000000,0.000000000
synthetic,0.250000000,15.000000000,5000.000000000,5.000000000,0.750000000,130.471862580,129.937335392,-0.534527188,-0.409687712,0.632111587,14908.357655712,14859.431921291,24.516625000,24.516625000,12.531191350,11.778790590,1200.493347613,1200.470072600,80.032889841,80.031338173,-0.000000000,0.000000000
synthetic,0.250000000,15.000000000,5000.000000000,10.000000000,0.000000000,130.471862580,126.759632578,-3.712230003,-2.845234160,1.213250621,14908.357655712,11733.062446024,24.516625000,24.516625000,12.531191350,7.302418648,1200.493347613,1200.405111643,80.032889841,80.027007443,-0.000000000,-0.000000000
synthetic,0.250000000,15.000000000,5000.000000000,10.000000000,0.250000000,130.471862580,128.120321596,-2.351540985,-1.802335721,1.212849514,14908.357655712,14685.926441493,24.516625000,24.516625000,12.531191350,9.220496993,1200.493347613,1200.405140588,80.032889841,80.027009373,-0.000000000,-0.000000000
synthetic,0.250000000,15.000000000,5000.000000000,10.000000000,0.500000000,130.471862580,129.641272540,-0.830590040,-0.636604724,1.213250621,14908.357655712,14010.852563805,24.516625000,24.516625000,12.531191350,11.364492177,1200.493347613,1200.405053126,80.032889841,80.027003542,-0.000000000,0.000000000
synthetic,0.250000000,15.000000000,5000.000000000,10.000000000,0.750000000,130.471862580,128.120321596,-2.351540985,-1.802335721,1.212849514,14908.357655712,14685.926441492,24.516625000,24.516625000,12.531191350,9.220496993,1200.493347613,1200.405140588,80.032889841,80.027009373,-0.000000000,-0.000000000
synthetic,0.250000000,15.000000000,5000.000000000,30.000000000,0.000000000,130.471862580,121.568021301,-8.903841279,-6.824338292,2.669637135,14908.357655712,7715.154052966,24.516625000,24.516625000,12.531191350,0.000000000,1200.493347613,1200.065896450,80.032889841,80.004393097,-0.000000000,0.000000000
synthetic,0.250000000,15.000000000,5000.000000000,30.000000000,0.250000000,130.471862580,121.568157510,-8.903705070,-6.824233895,2.656790473,14908.357655712,12951.088277187,24.516625000,24.516625000,12.531191350,0.000000000,1200.493347613,1200.069998741,80.032889841,80.004666583,-0.000000000,-0.000000000
synthetic,0.250000000,15.000000000,5000.000000000,30.000000000,0.500000000,130.471862580,121.568021277,-8.903841303,-6.824338311,2.669637135,14908.357655712,8476.145080884,24.516625000,24.516625000,12.531191350,0.000000000,1200.493347613,1200.065895727,80.032889841,80.004393048,-0.000000000,0.000000000
synthetic,0.250000000,15.000000000,5000.000000000,30.000000000,0.750000000,130.471862580,121.568157510,-8.903705070,-6.824233895,2.656790473,14908.357655712,12951.088277186,24.516625000,24.516625000,12.531191350,0.000000000,1200.493347613,1200.069998741,80.032889841,80.004666583,-0.000000000,0.000000000
synthetic,0.250000000,15.000000000,20000.000000000,5.000000000,0.000000000,130.471862580,129.689972531,-0.781890049,-0.599278675,0.623058138,14908.357655712,14010.852563805,24.516625000,24.516625000,12.531191350,11.430098460,1200.493347613,1200.470070567,80.032889841,80.031338038,-0.000000000,0.000000000
synthetic,0.250000000,15.000000000,20000.000000000,5.000000000,0.250000000,130.471862580,129.937335392,-0.534527188,-0.409687712,0.632125916,14908.357655712,14859.431921291,24.516625000,24.516625000,12.531191350,11.778790590,1200.493347613,1200.470072600,80.032889841,80.031338173,-0.000000000,0.000000000
synthetic,0.250000000,15.000000000,20000.000000000,5.000000000,0.500000000,130.471862580,129.909676201,-0.562186379,-0.430887065,0.623058138,14908.357655712,14685.926441493,24.516625000,24.516625000,12.531191350,11.739801223,1200.493347613,1200.470070567,80.032889841,80.031338038,-0.000000000,0.000000000
synthetic,0.250000000,15.000000000,20000.000000000,5.000000000,0.750000000,130.471862580,129.937335392,-0.534527188,-0.409687712,0.632111587,14908.357655712,14859.431921291,24.516625000,24.516625000,12.531191350,11.778790590,1200.493347613,1200.470072600,80.032889841,80.031338173,-0.000000000,0.000000000
synthetic,0.250000000,15.000000000,20000.000000000,10.000000000,0.000000000,130.471862580,126.759632578,-3.712230003,-2.845234160,1.213250621,14908.357655712,11733.062446024,24.516625000,24.516625000,12.531191350,7.302418648,1200.493347613,1200.405111643,80.032889841,80.027007443,-0.000000000,-0.000000000
synthetic,0.250000000,15.000000000,20000.000000000,10.000000000,0.250000000,130.471862580,128.120321596,-2.351540985,-1.802335721,1.212849514,14908.357655712,14685.926441493,24.516625000,24.516625000,12.531191350,9.220496993,1200.493347613,1200.405140588,80.032889841,80.027009373,-0.000000000,-0.000000000
synthetic,0.250000000,15.000000000,20000.000000000,10.000000000,0.500000000,130.471862580,129.641272540,-0.830590040,-0.636604724,1.213250621,14908.357655712,14010.852563805,24.516625000,24.516625000,12.531191350,11.364492177,1200.493347613,1200.405053126,80.032889841,80.027003542,-0.000000000,0.000000000
synthetic,0.250000000,15.000000000,20000.000000000,10.000000000,0.750000000,130.471862580,128.120321596,-2.351540985,-1.802335721,1.212849514,14908.357655712,14685.926441492,24.516625000,24.516625000,12.531191350,9.220496993,1200.493347613,1200.405140588,80.032889841,80.027009373,-0.000000000,-0.000000000
synthetic,0.250000000,15.000000000,20000.000000000,30.000000000,0.000000000,130.471862580,121.568021301,-8.903841279,-6.824338292,2.669637135,14908.357655712,7715.154052966,24.516625000,24.516625000,12.531191350,0.000000000,1200.493347613,1200.065896450,80.032889841,80.004393097,-0.000000000,0.000000000
synthetic,0.250000000,15.000000000,20000.000000000,30.000000000,0.250000000,130.471862580,121.568157510,-8.903705070,-6.824233895,2.656790473,14908.357655712,12951.088277187,24.516625000,24.516625000,12.531191350,0.000000000,1200.493347613,1200.069998741,80.032889841,80.004666583,-0.000000000,-0.000000000
synthetic,0.250000000,15.000000000,20000.000000000,30.000000000,0.500000000,130.471862580,121.568021277,-8.903841303,-6.824338311,2.669637135,14908.357655712,8476.145080884,24.516625000,24.516625000,12.531191350,0.000000000,1200.493347613,1200.065895727,80.032889841,80.004393048,-0.000000000,0.000000000
synthetic,0.250000000,15.000000000,20000.000000000,30.000000000,0.750000000,130.471862580,121.568157510,-8.903705070,-6.824233895,2.656790473,14908.357655712,12951.088277186,24.516625000,24.516625000,12.531191350,0.000000000,1200.493347613,1200.069998741,80.032889841,80.004666583,-0.000000000,0.000000000
synthetic,0.250000000,25.000000000,0.000000000,5.000000000,0.000000000,184.239770246,183.743800852,-0.495969393,-0.269197792,0.623058138,28828.512759520,27332.670939674,24.516625000,24.516625000,0.000000000,0.000000000,1200.493347613,1200.470070567,48.019733905,48.018802823,-0.000000000,0.000000000
synthetic,0.250000000,25.000000000,0.000000000,5.000000000,0.250000000,184.239770246,183.440422136,-0.799348109,-0.433862954,0.632125916,28828.512759520,28746.969868819,24.516625000,24.516625000,0.000000000,0.000000000,1200.493347613,1200.470072600,48.019733905,48.018802904,-0.000000000,0.000000000
synthetic,0.250000000,25.000000000,0.000000000,5.000000000,0.500000000,184.239770246,182.903264838,-1.336505407,-0.725416345,0.623058138,28828.512759520,28457.794069154,24.516625000,24.516625000,0.000000000,0.000000000,1200.493347613,1200.470070567,48.019733905,48.018802823,-0.000000000,0.000000000
synthetic,0.250000000,25.000000000,0.000000000,5.000000000,0.750000000,184.239770246,183.440422136,-0.799348109,-0.433862954,0.632111587,28828.512759520,28746.969868818,24.516625000,24.516625000,0.000000000,0.000000000,1200.493347613,1200.470072600,48.019733905,48.018802904,-0.000000000,0.000000000
synthetic,0.250000000,25.000000000,0.000000000,10.000000000,0.000000000,184.239770246,177.927855427,-6.311914818,-3.425924169,1.213250621,28828.512759520,23536.354076706,24.516625000,24.516625000,0.000000000,0.000000000,1200.493347613,1200.405111643,48.019733905,48.016204466,-0.000000000,0.000000000
synthetic,0.250000000,25.000000000,0.000000000,10.000000000,0.250000000,184.239770246,181.474749494,-2.765020751,-1.500773013,1.212849514,28828.512759520,28457.794069154,24.516625000,24.516625000,0.000000000,0.000000000,1200.493347613,1200.405140588,48.019733905,48.016205624,-0.000000000,0.000000000
synthetic,0.250000000,25.000000000,0.000000000,10.000000000,0.500000000,184.239770246,183.720009151,-0.519761094,-0.282111237,1.213250621,28828.512759520,27332.670939674,24.516625000,24.516625000,0.000000000,0.000000000,1200.493347613,1200.405053126,48.019733905,48.016202125,-0.000000000,-0.000000000
synthetic,0.250000000,25.000000000,0.000000000,10.000000000,0.750000000,184.239770246,181.474749494,-2.765020751,-1.500773013,1.212849514,28828.512759520,28457.794069154,24.516625000,24.516625000,0.000000000,0.000000000,1200.493347613,1200.405140588,48.019733905,48.016205624,-0.000000000,0.000000000
